"legislator_id_number","party","state","year","ideology_score"
15861,"Republican","PA",1998,0.512
15862,"Republican","PA",1998,0.555
15866,"Democrat","PA",1998,-0.709
15869,"Republican","PA",1998,0.826
15870,"Democrat","PA",1998,-0.902
15871,"Republican","PA",1998,0.71
15872,"Democrat","PA",1998,-0.902
15874,"Democrat","PA",1998,-0.648
15877,"Democrat","PA",1998,-1.078
15879,"Democrat","PA",1998,-0.393
15884,"Democrat","PA",1998,-0.634
15887,"Republican","PA",1998,0.196
15894,"Democrat","PA",1998,-0.884
15899,"Republican","PA",1998,0.17
15903,"Democrat","PA",1998,-0.53
15904,"Democrat","PA",1998,-0.637
15906,"Republican","PA",1998,0.13
15910,"Democrat","PA",1998,-0.52
15911,"Republican","PA",1998,1.113
15914,"Democrat","PA",1998,-0.548
15915,"Democrat","PA",1998,-0.762
15917,"Democrat","PA",1998,-0.432
15922,"Democrat","PA",1998,-0.56
15923,"Republican","PA",1998,0.652
15927,"Republican","PA",1998,0.563
15929,"Republican","PA",1998,0.879
15930,"Republican","PA",1998,0.59
15932,"Democrat","PA",1998,-0.98
15935,"Democrat","PA",1998,-0.49
15937,"Republican","PA",1998,0.765
15938,"Republican","PA",1998,0.395
15941,"Democrat","PA",1998,-0.291
15942,"Democrat","PA",1998,-0.605
15944,"Democrat","PA",1998,-0.645
15945,"Republican","PA",1998,0.368
15947,"Republican","PA",1998,0.519
15948,"Republican","PA",1998,0.302
15950,"Republican","PA",1998,0.487
15952,"Democrat","PA",1998,-0.773
15960,"Democrat","PA",1998,-0.718
15961,"Republican","PA",1998,0.313
15964,"Republican","PA",1998,0.57
15975,"Democrat","PA",1998,-0.772
15981,"Democrat","PA",1998,-0.884
15982,"Republican","PA",1998,0.579
15985,"Republican","PA",1998,0.833
15987,"Republican","PA",1998,0.007
15992,"Democrat","PA",1998,-0.549
15993,"Democrat","PA",1998,-0.668
15994,"Republican","PA",1998,0.52
16003,"Republican","PA",1998,0.302
16004,"Democrat","PA",1998,-0.635
16006,"Democrat","PA",1998,-0.328
16008,"Democrat","PA",1998,-0.611
16010,"Republican","PA",1998,0.487
16014,"Republican","PA",1998,0.452
16015,"Democrat","PA",1998,-0.657
16017,"Republican","PA",1998,0.362
16019,"Democrat","PA",1998,-0.725
16026,"Democrat","PA",1998,-0.847
16029,"Republican","PA",1998,0.281
16030,"Democrat","PA",1998,-0.454
16031,"Republican","PA",1998,0.348
16037,"Republican","PA",1998,0.347
16039,"Democrat","PA",1998,-0.636
16042,"Democrat","PA",1998,-0.56
16043,"Democrat","PA",1998,-0.884
16045,"Democrat","PA",1998,-0.926
16046,"Republican","PA",1998,1.139
16048,"Democrat","PA",1998,-0.644
16049,"Republican","PA",1998,0.361
16051,"Republican","PA",1998,0.354
16054,"Republican","PA",1998,0.472
16057,"Democrat","PA",1998,-0.364
16062,"Democrat","PA",1998,-0.635
16063,"Republican","PA",1998,0.541
16064,"Republican","PA",1998,0.854
16071,"Republican","PA",1998,0.606
16072,"Republican","PA",1998,0.688
16075,"Democrat","PA",1998,-0.518
16077,"Republican","PA",1998,0.423
16078,"Republican","PA",1998,0.276
16079,"Republican","PA",1998,0.569
16081,"Democrat","PA",1998,-0.545
16089,"Republican","PA",1998,0.445
16092,"Republican","PA",1998,0.619
16094,"Republican","PA",1998,0.479
16098,"Democrat","PA",1998,-0.548
16100,"Republican","PA",1998,0.314
16102,"Democrat","PA",1998,-0.731
16103,"Republican","PA",1998,0.379
16105,"Republican","PA",1998,0.663
16106,"Democrat","PA",1998,-0.693
16107,"Republican","PA",1998,0.441
16112,"Republican","PA",1998,0.557
16113,"Democrat","PA",1998,-0.786
16114,"Democrat","PA",1998,-0.629
16117,"Democrat","PA",1998,-0.629
16119,"Republican","PA",1998,0.493
16120,"Republican","PA",1998,0.258
16123,"Democrat","PA",1998,-0.847
16125,"Republican","PA",1998,-0.408
16133,"Democrat","PA",1998,-0.64
16134,"Democrat","PA",1998,-0.603
16135,"Democrat","PA",1998,-0.698
16136,"Republican","PA",1998,0.757
16138,"Republican","PA",1998,0.413
16141,"Democrat","PA",1998,-0.542
16142,"Republican","PA",1998,0.619
16143,"Democrat","PA",1998,-0.711
16145,"Democrat","PA",1998,-0.703
16151,"Democrat","PA",1998,-0.746
16154,"Democrat","PA",1998,-1.024
16157,"Republican","PA",1998,0.588
16166,"Democrat","PA",1998,-0.874
16167,"Democrat","PA",1998,-0.861
16168,"Democrat","PA",1998,-0.596
16170,"Republican","PA",1998,0.947
16171,"Republican","PA",1998,0.179
16172,"Democrat","PA",1998,-0.537
16177,"Republican","PA",1998,0.298
16179,"Democrat","PA",1998,-0.199
16180,"Democrat","PA",1998,-0.755
16182,"Republican","PA",1998,0.676
16183,"Republican","PA",1998,0.515
16187,"Democrat","RI",1998,-0.534
16188,"Democrat","RI",1998,-0.511
16192,"Republican","RI",1998,-0.084
16194,"Democrat","RI",1998,-0.224
16195,"Democrat","RI",1998,-0.518
16197,"Democrat","RI",1998,-0.776
16204,"Democrat","RI",1998,-0.541
16205,"Democrat","RI",1998,-0.572
16208,"Democrat","RI",1998,-0.456
16209,"Democrat","RI",1998,-0.407
16210,"Republican","RI",1998,-0.071
16213,"Democrat","RI",1998,-0.533
16214,"Democrat","RI",1998,-0.3
16221,"Democrat","RI",1998,-0.168
16222,"Republican","RI",1998,0.021
16223,"Democrat","RI",1998,-0.547
16224,"Republican","RI",1998,-0.095
16229,"Democrat","RI",1998,-0.712
16230,"Democrat","RI",1998,-0.283
16231,"Democrat","RI",1998,-0.559
16232,"Democrat","RI",1998,-0.866
16234,"Democrat","RI",1998,-0.436
16240,"Democrat","RI",1998,-0.312
16244,"Democrat","RI",1998,-0.716
16246,"Democrat","RI",1998,-0.681
16253,"Democrat","RI",1998,-0.737
16257,"Democrat","RI",1998,-0.62
16264,"Democrat","RI",1998,-0.555
16265,"Democrat","RI",1998,-0.418
16277,"Democrat","RI",1998,-0.567
16278,"Democrat","RI",1998,-0.861
16281,"Democrat","RI",1998,-0.791
16286,"Democrat","RI",1998,-0.43
16287,"Republican","RI",1998,-0.065
16291,"Democrat","RI",1998,-0.779
16297,"Democrat","RI",1998,-0.714
16300,"Democrat","RI",1998,-0.348
16301,"Democrat","RI",1998,-0.417
16304,"Democrat","RI",1998,-0.587
16314,"Democrat","RI",1998,-0.957
16316,"Democrat","RI",1998,-0.264
16317,"Democrat","RI",1998,-0.802
16318,"Democrat","RI",1998,-0.479
16324,"Republican","RI",1998,0.122
16326,"Democrat","RI",1998,-0.677
16329,"Democrat","RI",1998,-0.717
16333,"Democrat","RI",1998,-0.452
16337,"Republican","RI",1998,-0.022
16341,"Democrat","RI",1998,-0.732
16342,"Democrat","RI",1998,-0.572
16344,"Democrat","RI",1998,-0.585
16347,"Democrat","RI",1998,-0.648
16349,"Democrat","RI",1998,-0.453
16354,"Democrat","RI",1998,-0.267
16355,"Democrat","RI",1998,-0.196
16358,"Democrat","RI",1998,-0.417
16359,"Republican","RI",1998,0.058
16364,"Republican","RI",1998,-0.069
16365,"Democrat","RI",1998,-0.324
16367,"Democrat","RI",1998,-0.468
16373,"Democrat","RI",1998,-0.489
16377,"Democrat","RI",1998,-1.074
16383,"Democrat","RI",1998,-0.531
16386,"Democrat","RI",1998,-0.463
16390,"Democrat","RI",1998,-0.668
16394,"Democrat","RI",1998,-0.22
16395,"Democrat","RI",1998,-0.851
16397,"Democrat","RI",1998,-0.402
16398,"Republican","RI",1998,0.047
16403,"Democrat","RI",1998,-0.33
16409,"Democrat","RI",1998,-0.657
16412,"Democrat","RI",1998,-0.842
16413,"Democrat","RI",1998,-0.736
16415,"Democrat","RI",1998,-0.636
16429,"Democrat","RI",1998,-0.469
16431,"Democrat","RI",1998,-0.391
16432,"Democrat","RI",1998,-0.445
16439,"Democrat","RI",1998,-0.416
16442,"Democrat","RI",1998,-0.367
16443,"Democrat","RI",1998,-0.234
16447,"Republican","RI",1998,-0.015
16448,"Republican","RI",1998,0.05
16451,"Democrat","RI",1998,-0.285
16457,"Democrat","RI",1998,-0.507
16461,"Democrat","RI",1998,-0.597
16462,"Republican","RI",1998,0.158
16463,"Democrat","RI",1998,-0.704
16468,"Republican","RI",1998,-0.148
16474,"Democrat","RI",1998,-0.864
16477,"Democrat","RI",1998,-0.353
16480,"Democrat","RI",1998,-0.727
16482,"Democrat","RI",1998,-0.348
16503,"Democrat","RI",1998,-0.364
16506,"Republican","RI",1998,0.186
16508,"Democrat","RI",1998,-0.334
16509,"Republican","RI",1998,0.275
16510,"Democrat","RI",1998,-0.592
16511,"Democrat","RI",1998,-0.637
16512,"Democrat","RI",1998,-0.319
16521,"Republican","SC",1998,1.098
16522,"Republican","SC",1998,0.884
16526,"Democrat","SC",1998,-0.034
16528,"Democrat","SC",1998,0.165
16536,"Republican","SC",1998,0.758
16537,"Republican","SC",1998,1.12
16538,"Democrat","SC",1998,0.031
16539,"Republican","SC",1998,0.568
16540,"Democrat","SC",1998,-0.092
16542,"Republican","SC",1998,0.899
16550,"Republican","SC",1998,0.446
16552,"Democrat","SC",1998,-0.245
16558,"Democrat","SC",1998,-1.141
16560,"Democrat","SC",1998,-0.424
16561,"Republican","SC",1998,0.935
16563,"Democrat","SC",1998,-0.4
16565,"Democrat","SC",1998,-0.401
16569,"Democrat","SC",1998,-0.786
16573,"Republican","SC",1998,1.099
16574,"Democrat","SC",1998,-0.658
16575,"Democrat","SC",1998,0.034
16576,"Republican","SC",1998,1.009
16577,"Democrat","SC",1998,-0.6
16582,"Republican","SC",1998,0.838
16588,"Democrat","SC",1998,-0.482
16590,"Democrat","SC",1998,-0.828
16593,"Republican","SC",1998,0.849
16597,"Republican","SC",1998,0.727
16602,"Independent","SC",1998,0.159
16606,"Republican","SC",1998,0.72
16607,"Republican","SC",1998,0.653
16609,"Democrat","SC",1998,0.328
16615,"Republican","SC",1998,1.287
16616,"Republican","SC",1998,0.838
16619,"Democrat","SC",1998,-0.196
16624,"Republican","SC",1998,0.716
16627,"Republican","SC",1998,0.827
16635,"Republican","SC",1998,0.538
16645,"Democrat","SC",1998,-0.519
16646,"Democrat","SC",1998,-0.482
16656,"Republican","SC",1998,0.975
16659,"Republican","SC",1998,0.832
16661,"Democrat","SC",1998,0.233
16664,"Republican","SC",1998,0.773
16666,"Democrat","SC",1998,-0.177
16669,"Republican","SC",1998,0.985
16671,"Republican","SC",1998,1.16
16680,"Democrat","SC",1998,-0.612
16681,"Democrat","SC",1998,-0.734
16682,"Republican","SC",1998,0.879
16692,"Democrat","SC",1998,-0.774
16697,"Democrat","SC",1998,-0.722
16701,"Democrat","SC",1998,-0.253
16704,"Republican","SC",1998,0.698
16705,"Republican","SC",1998,0.829
16706,"Republican","SC",1998,0.825
16708,"Democrat","SC",1998,-0.349
16713,"Democrat","SC",1998,0.227
16714,"Democrat","SC",1998,0.556
16715,"Republican","SC",1998,0.812
16718,"Republican","SC",1998,0.543
16719,"Republican","SC",1998,0.917
16723,"Republican","SC",1998,0.653
16725,"Republican","SC",1998,0.821
16726,"Republican","SC",1998,0.976
16729,"Democrat","SC",1998,-0.394
16732,"Republican","SC",1998,0.836
16733,"Republican","SC",1998,0.768
16734,"Democrat","SC",1998,-1.006
16735,"Republican","SC",1998,1.009
16741,"Democrat","SC",1998,-1.09
16742,"Democrat","SC",1998,-0.025
16749,"Republican","SC",1998,0.655
16751,"Republican","SC",1998,0.919
16756,"Republican","SC",1998,0.098
16759,"Democrat","SC",1998,0.29
16762,"Republican","SC",1998,0.715
16765,"Republican","SC",1998,0.997
16767,"Democrat","SC",1998,-0.333
16768,"Democrat","SC",1998,-0.478
16769,"Republican","SC",1998,1.013
16771,"Republican","SC",1998,0.758
16774,"Democrat","SC",1998,-0.241
16778,"Democrat","SC",1998,-0.549
16783,"Republican","SC",1998,0.337
16788,"Democrat","SC",1998,-0.801
16790,"Democrat","SC",1998,0.051
16808,"Democrat","SC",1998,0.162
16809,"Democrat","SC",1998,-0.962
16816,"Republican","SC",1998,0.876
16822,"Democrat","SC",1998,0.037
16823,"Republican","SC",1998,0.92
16828,"Republican","SC",1998,0.87
16832,"Republican","SC",1998,1.07
16834,"Republican","SC",1998,0.729
16845,"Republican","SC",1998,0.826
16848,"Democrat","SC",1998,-0.681
16850,"Republican","SC",1998,0.568
16853,"Republican","SC",1998,0.847
16856,"Democrat","SC",1998,0.011
16860,"Republican","SC",1998,0.886
16864,"Republican","SC",1998,0.913
16865,"Democrat","SC",1998,-0.279
16870,"Democrat","SC",1998,-0.396
16873,"Republican","SC",1998,0.899
16878,"Republican","SC",1998,0.449
16882,"Democrat","SC",1998,0.348
16885,"Democrat","SC",1998,0.132
16888,"Republican","SC",1998,0.437
16901,"Republican","SC",1998,0.772
16903,"Republican","SC",1998,0.96
16904,"Republican","SC",1998,0.954
16908,"Republican","SC",1998,0.926
16917,"Republican","SC",1998,0.917
16919,"Republican","SC",1998,0.647
16923,"Republican","SC",1998,0.541
16926,"Democrat","SC",1998,-0.584
16930,"Democrat","SC",1998,0.032
16932,"Democrat","SC",1998,-0.166
16933,"Republican","SC",1998,0.96
16940,"Republican","SC",1998,0.842
16943,"Republican","SC",1998,0.898
16948,"Republican","SC",1998,0.945
16949,"Republican","SC",1998,0.692
16960,"Republican","SD",1998,0.708
16961,"Democrat","SD",1998,-0.127
16964,"Republican","SD",1998,0.623
16975,"Republican","SD",1998,0.652
16976,"Republican","SD",1998,0.809
16980,"Republican","SD",1998,0.727
16981,"Republican","SD",1998,0.508
16982,"Republican","SD",1998,0.625
16990,"Democrat","SD",1998,-0.005
16991,"Democrat","SD",1998,-0.033
16994,"Democrat","SD",1998,-0.675
16998,"Republican","SD",1998,0.446
17002,"Republican","SD",1998,0.78
17005,"Democrat","SD",1998,-0.376
17007,"Republican","SD",1998,0.484
17014,"Republican","SD",1998,0.777
17016,"Republican","SD",1998,0.803
17021,"Republican","SD",1998,0.842
17022,"Republican","SD",1998,0.856
17026,"Democrat","SD",1998,-0.112
17029,"Republican","SD",1998,0.909
17044,"Republican","SD",1998,0.949
17045,"Democrat","SD",1998,-0.152
17046,"Republican","SD",1998,0.728
17052,"Republican","SD",1998,0.918
17059,"Democrat","SD",1998,-0.077
17067,"Democrat","SD",1998,-0.449
17068,"Republican","SD",1998,0.751
17074,"Democrat","SD",1998,-0.428
17084,"Republican","SD",1998,1.015
17107,"Republican","SD",1998,0.872
17110,"Republican","SD",1998,0.959
17117,"Republican","SD",1998,0.818
17122,"Republican","SD",1998,0.704
17126,"Democrat","SD",1998,-0.078
17136,"Democrat","SD",1998,-0.621
17138,"Republican","SD",1998,0.869
17139,"Republican","SD",1998,0.368
17141,"Republican","SD",1998,1.041
17145,"Republican","SD",1998,0.683
17158,"Democrat","SD",1998,-0.145
17162,"Democrat","SD",1998,-0.709
17163,"Democrat","SD",1998,-0.324
17165,"Republican","SD",1998,0.876
17170,"Republican","SD",1998,0.794
17177,"Republican","SD",1998,0.961
17183,"Republican","SD",1998,0.836
17184,"Democrat","SD",1998,-0.234
17189,"Republican","SD",1998,0.567
17193,"Republican","SD",1998,0.874
17220,"Republican","SD",1998,0.732
17223,"Republican","SD",1998,0.798
17227,"Republican","SD",1998,0.766
17228,"Republican","SD",1998,0.821
17238,"Republican","SD",1998,0.962
17242,"Republican","SD",1998,0.567
17245,"Republican","SD",1998,0.744
17252,"Democrat","SD",1998,-0.11
17258,"Democrat","SD",1998,-0.368
17266,"Republican","SD",1998,0.826
17268,"Democrat","SD",1998,-0.435
17272,"Republican","SD",1998,0.751
17275,"Democrat","SD",1998,-0.221
17300,"Republican","SD",1998,0.619
17309,"Democrat","SD",1998,-0.021
17311,"Democrat","SD",1998,-0.392
17312,"Republican","SD",1998,0.337
17317,"Republican","SD",1998,0.93
17320,"Republican","SD",1998,0.853
17324,"Republican","SD",1998,0.874
17332,"Democrat","TN",1998,-0.599
17333,"Democrat","TN",1998,-0.52
17339,"Republican","TN",1998,1.395
17344,"Republican","TN",1998,0.74
17345,"Republican","TN",1998,0.972
17348,"Democrat","TN",1998,-0.232
17349,"Democrat","TN",1998,-0.254
17351,"Democrat","TN",1998,-0.823
17353,"Republican","TN",1998,0.827
17356,"Democrat","TN",1998,-0.679
17359,"Democrat","TN",1998,-0.717
17361,"Democrat","TN",1998,0.009
17363,"Republican","TN",1998,0.928
17369,"Democrat","TN",1998,-0.291
17382,"Democrat","TN",1998,-0.592
17383,"Republican","TN",1998,0.496
17390,"Republican","TN",1998,0.338
17391,"Democrat","TN",1998,-0.041
17395,"Democrat","TN",1998,-0.724
17397,"Democrat","TN",1998,-0.237
17400,"Democrat","TN",1998,-0.032
17401,"Democrat","TN",1998,-0.171
17402,"Republican","TN",1998,0.475
17406,"Democrat","TN",1998,-0.077
17407,"Democrat","TN",1998,-0.611
17414,"Republican","TN",1998,0.816
17416,"Democrat","TN",1998,-0.243
17425,"Democrat","TN",1998,-0.161
17429,"Democrat","TN",1998,-0.502
17432,"Republican","TN",1998,0.589
17437,"Democrat","TN",1998,-0.143
17438,"Democrat","TN",1998,-0.015
17440,"Democrat","TN",1998,-0.048
17443,"Democrat","TN",1998,-0.194
17444,"Republican","TN",1998,1.039
17445,"Republican","TN",1998,1.239
17451,"Republican","TN",1998,0.544
17454,"Republican","TN",1998,0.635
17457,"Republican","TN",1998,0.944
17460,"Republican","TN",1998,1.046
17461,"Democrat","TN",1998,-0.308
17465,"Republican","TN",1998,0.52
17470,"Democrat","TN",1998,-0.319
17474,"Republican","TN",1998,0.389
17479,"Democrat","TN",1998,-0.122
17481,"Republican","TN",1998,0.539
17482,"Democrat","TN",1998,-0.06
17489,"Democrat","TN",1998,-0.642
17490,"Democrat","TN",1998,-0.845
17496,"Republican","TN",1998,0.406
17497,"Democrat","TN",1998,-0.422
17498,"Republican","TN",1998,0.79
17501,"Democrat","TN",1998,-0.249
17506,"Democrat","TN",1998,-0.687
17508,"Democrat","TN",1998,-0.239
17515,"Democrat","TN",1998,-0.38
17523,"Republican","TN",1998,0.865
17526,"Republican","TN",1998,0.71
17527,"Democrat","TN",1998,-0.3
17528,"Republican","TN",1998,0.353
17532,"Democrat","TN",1998,-0.527
17534,"Democrat","TN",1998,-0.533
17541,"Republican","TN",1998,0.964
17542,"Democrat","TN",1998,-0.496
17544,"Republican","TN",1998,0.44
17548,"Democrat","TN",1998,-0.398
17551,"Republican","TN",1998,0.48
17554,"Democrat","TN",1998,-0.204
17555,"Democrat","TN",1998,-0.21
17556,"Democrat","TN",1998,-0.138
17558,"Republican","TN",1998,0.614
17562,"Democrat","TN",1998,-0.336
17567,"Democrat","TN",1998,0.154
17571,"Democrat","TN",1998,-0.257
17573,"Democrat","TN",1998,-0.377
17574,"Democrat","TN",1998,-0.171
17575,"Republican","TN",1998,0.597
17577,"Democrat","TN",1998,-0.104
17584,"Democrat","TN",1998,-0.181
17585,"Republican","TN",1998,0.855
17586,"Republican","TN",1998,0.59
17588,"Republican","TN",1998,1.204
17599,"Republican","TN",1998,0.868
17605,"Democrat","TN",1998,-0.077
17610,"Democrat","TN",1998,-0.087
17611,"Democrat","TN",1998,-0.19
17613,"Democrat","TN",1998,-0.759
17617,"Democrat","TN",1998,-0.526
17619,"Democrat","TN",1998,-0.728
17625,"Republican","TN",1998,1.311
17626,"Republican","TN",1998,0.252
17628,"Republican","TN",1998,0.775
17632,"Democrat","TN",1998,-0.157
17633,"Republican","TN",1998,0.485
17634,"Democrat","TN",1998,-0.255
17637,"Republican","TN",1998,0.342
17642,"Democrat","TN",1998,-0.398
17646,"Democrat","TN",1998,0.006
17647,"Democrat","TN",1998,-0.28
17651,"Republican","TN",1998,1.219
17657,"Democrat","TX",1998,0.004
17659,"Republican","TX",1998,1.113
17662,"Democrat","TX",1998,-0.946
17670,"Republican","TX",1998,0.845
17672,"Democrat","TX",1998,-0.627
17677,"Democrat","TX",1998,-0.698
17687,"Republican","TX",1998,1.289
17689,"Democrat","TX",1998,-0.47
17692,"Republican","TX",1998,0.95
17697,"Democrat","TX",1998,-1.614
17709,"Republican","TX",1998,0.796
17714,"Democrat","TX",1998,-0.737
17715,"Republican","TX",1998,1.077
17716,"Republican","TX",1998,1.616
17718,"Republican","TX",1998,1.223
17722,"Democrat","TX",1998,-1.428
17726,"Democrat","TX",1998,0.074
17729,"Republican","TX",1998,1.402
17731,"Democrat","TX",1998,0.031
17732,"Republican","TX",1998,1.658
17733,"Republican","TX",1998,1.44
17737,"Democrat","TX",1998,-0.231
17739,"Republican","TX",1998,1.261
17741,"Democrat","TX",1998,-0.84
17743,"Democrat","TX",1998,-1.357
17744,"Democrat","TX",1998,-1.476
17752,"Republican","TX",1998,1.13
17753,"Republican","TX",1998,1.61
17757,"Republican","TX",1998,1.109
17758,"Democrat","TX",1998,-0.926
17760,"Democrat","TX",1998,-1.09
17761,"Democrat","TX",1998,-0.864
17764,"Democrat","TX",1998,-0.498
17765,"Democrat","TX",1998,-1.025
17766,"Democrat","TX",1998,-0.425
17768,"Republican","TX",1998,1.286
17781,"Democrat","TX",1998,-1.606
17782,"Democrat","TX",1998,0.648
17785,"Democrat","TX",1998,-0.551
17791,"Democrat","TX",1998,-0.883
17795,"Republican","TX",1998,1.421
17796,"Democrat","TX",1998,-0.681
17803,"Democrat","TX",1998,-0.785
17804,"Democrat","TX",1998,-0.361
17812,"Republican","TX",1998,0.528
17813,"Republican","TX",1998,0.854
17815,"Democrat","TX",1998,-0.534
17817,"Democrat","TX",1998,-0.933
17819,"Republican","TX",1998,1.388
17822,"Democrat","TX",1998,-0.356
17824,"Republican","TX",1998,0.546
17826,"Republican","TX",1998,1.236
17833,"Republican","TX",1998,1.192
17834,"Democrat","TX",1998,0.144
17836,"Republican","TX",1998,2.152
17840,"Democrat","TX",1998,-1.006
17843,"Democrat","TX",1998,-0.369
17845,"Republican","TX",1998,1.005
17846,"Republican","TX",1998,1.137
17847,"Republican","TX",1998,1.254
17848,"Democrat","TX",1998,-0.527
17849,"Democrat","TX",1998,-0.723
17850,"Democrat","TX",1998,-1.01
17851,"Democrat","TX",1998,-1.169
